row ID,row m/z,row retention time,L9.mzML Peak area,CE.mzML Peak area,L5.mzML Peak area,L10.mzML Peak area,L8.mzML Peak area,L4.mzML Peak area,L2.mzML Peak area,L3.mzML Peak area,L11.mzML Peak area,L7.mzML Peak area,L6.mzML Peak area,L17.mzML Peak area,L18.mzML Peak area,L15.mzML Peak area,L13.mzML Peak area,L14.mzML Peak area,L16.mzML Peak area,L12.mzML Peak area,L1.mzML Peak area
288,136.0755482,6.9466925,531295.2,210873.3,409239.8,601112.56,607988.44,226787.38,101290.89,219837.53,347708.4,540007.94,545684.7,0,0,0,55304.594,49628.332,0,359347.94,0
1406,313.1799623,14.969953,0,0,850922.7,0,0,0,0,0,0,0,880648.2,0,0,104870.91,0,0,0,0,0
2051,205.1953313,20.373564,0,1389632,1295592.4,0,222478.89,1788643.4,2250771.8,2108205.2,0,641310.94,825260.1,1020805.75,1181815.2,0,0,0,0,0,1221884
1993,336.2531111,19.851461,0,0,2857203,235224.62,0,0,0,0,0,507219.38,2761043,0,0,847439.2,0,0,147046.52,530310.4,0
1678,283.2268565,16.58812,158713.17,694775,656876.5,157632.08,311289.44,701340.75,904003.9,829664.94,0,539108.8,597060.44,455571.28,0,0,0,0,0,0,624972.75
2027,328.2484278,20.040907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347769.5
2831,153.0909924,27.180483,486161.22,0,0,864698.94,417972,0,0,0,1113303.8,0,264446.38,1504202.5,2755066.5,3404464.2,1791434.5,2042983.4,2920918.5,2162297.5,8269731
64,196.0970371,4.583002,2.31E+07,1.87E+07,2.47E+07,2.49E+07,2.67E+07,2.18E+07,1.73E+07,1.96E+07,1.71E+07,2.94E+07,2.99E+07,8157397,1.00E+07,9843296,1.47E+07,1.28E+07,1.38E+07,1.94E+07,9626765
1639,355.2454986,16.397514,3153191.2,0,1112284,3526356.5,2842777,854189.8,1109816.4,971260.4,2861265.8,2080214.5,1635243.5,1766445.2,1655880.6,2087197.5,2999162.2,2767900.2,2385861.5,2916450,746607.25
2138,409.1755308,21.093636,0,596538.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,428.3153897,28.911825,0,0,0,0,0,0,0,0,0,2921644,0,0,0,0,0,0,0,0,0
1513,242.1176189,15.819294,588863.7,3299132,2526324,729493.3,767514.5,3694744.8,4103611.8,4123602.5,508778.25,1270150.2,1702794.4,5343721,1121441.9,55950.203,441166.66,226666.53,612099.8,777658.94,2193979.5
451,249.123498,7.6528463,855571.9,277495.97,672122.5,964742.6,890247.8,568859.8,347871.97,473022.12,527538.1,941357.4,830238.9,0,0,0,388514.4,238153.78,159367.84,606991.8,0
2368,188.0706723,23.483503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814284.9,0
1750,376.1752886,17.316523,0,4336029.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,267.1341375,14.31264,428603.1,0,0,574044.25,311040.78,0,0,0,489501.75,167231.48,0,546405.56,790132.4,608402.06,657636.44,677187.25,894087.7,718706.75,0
1986,359.2189757,19.844893,2690725,0,1.33E+07,3488480.5,2712807.5,0,0,0,51656.805,4173124,1.28E+07,0,0,6153110,390995.4,0,2910369.5,4184749,0
1583,370.258769,16.266989,332832.28,0,2075346,531858.44,252039.97,0,0,0,0,461530.44,2466558.2,0,0,767203.25,0,0,173448.62,479952.06,0
945,188.0708366,10.478966,452360.06,0,0,648954.4,304517.44,0,0,0,485781.8,102223.195,0,398446.3,529653.9,438445.38,523206.03,553382.4,691163.9,603057.4,0
1723,326.1499766,17.023499,2044742.4,576984.6,614146.5,3045921,1573671.6,426122.56,293291.97,340543.94,2377527.8,1316051.6,822872.1,3621592.8,4371776,2698477.2,3006066.8,3226521.8,4410074,3411220.2,0
2885,412.3418006,27.526167,0,0,0,738884.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,280.2635535,26.062939,0,0,0,161072.27,0,275048.53,2766261,612217.7,1016959.94,0,0,597197.25,851735.2,2832468.5,1458301.5,1789771.2,1137463.6,1817814.5,6.06E+07
2471,613.4912886,24.076529,0,0,0,0,0,0,0,0,0,0,0,0,0,679114.25,253903.17,605389.8,0,378751.62,5592305.5
2082,811.3340866,20.608816,1114805.1,0,515556.4,1074112.2,1210535.8,1085329.1,589585.44,801875.8,697649.44,824996.1,0,554025.56,584670.6,0,444322.06,0,1159681.2,682728.8,634363.25
3122,885.366625,29.315575,0,0,0,0,0,0,0,0,0,0,0,0,0,1882519.1,0,0,0,0,0
2964,329.1594725,28.113926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518842.88
1220,373.1662139,12.726915,575020.56,99881.68,0,832635.25,444414.9,0,0,0,685680.3,321274,108634.125,1076598.9,1499680,1027127.8,885100.44,1035013.75,1530092.9,1010946.8,0
3240,549.4153939,30.849934,0,1522991.9,52130.023,0,0,913177.25,2755179.8,1496906.9,0,0,321772.7,0,0,0,0,0,0,0,1.04E+07
845,183.1492227,9.841689,0,602278.94,549362.25,0,0,732042.2,731124.3,800116,0,162774.03,311263.12,0,0,0,0,0,0,0,215320.95
1645,230.117739,16.447094,0,565874.1,644626,0,0,905169.1,773375.9,874618.1,0,50520.383,371863.84,930088.8,0,0,0,0,0,0,0
1085,362.1501719,11.522822,616652.94,0,0,897185.75,451718.16,0,0,0,726968.25,324404.5,101406.92,1010014.1,1450010.1,924521.8,963234.25,1033838,1494944,1062024.6,0
2789,200.1646697,26.696953,0,0,0,0,0,0,0,0,0,0,0,0,105284.25,429358.94,0,0,235622.97,0,2158928.2
985,567.27157,10.767911,579387.56,446016.66,1030900.3,599971.4,895838.2,848134.5,407969.06,621560.25,181243.5,1158778.9,1248009.1,0,0,0,0,0,0,163329.8,0
2120,383.0759826,20.949451,7459385,1.38E+07,6261741.5,1.00E+07,6330569,6002289.5,5364947,5823748.5,1.05E+07,6878600.5,6896578.5,1.43E+07,2.63E+07,1.15E+07,1.34E+07,1.37E+07,1.85E+07,1.81E+07,3126242.8
2758,473.251044,26.505781,222748.42,245883.38,55856.125,290211.06,227808.66,227916.64,369470.38,381120.75,103565.8,859145.25,104803.266,0,0,0,0,0,0,0,0
1498,285.0904464,15.634529,1243215.8,1347264,1664359.1,1162771,1382932.8,1904578.5,1723374.4,1962160.4,759364.44,1544171.5,1572079.6,106238.73,0,0,376800.7,214989.05,290908.97,762375.5,639886.75
3261,265.2524643,31.019518,0,0,0,0,0,0,390632.9,0,728677.6,0,0,0,53028.633,1894806.8,1038304.94,1569415,107572.63,1459077,8783760
260,246.0738458,6.740047,639994.9,0,0,761381.6,588451.75,0,0,0,693977.4,372084.2,213963,536350.75,580879.06,737531.6,769514.44,763633.06,731166.4,770579.94,0
769,194.0813189,9.542022,682496.8,2736548.2,2066036,801193.75,829737,2932792.5,3405627,3353408.2,452163.12,1207684.8,1355461.2,0,0,49205.188,431524.62,290945.5,200404.31,775465.56,1171268.9
2618,258.2428447,25.35819,0,0,0,1087583.5,1147496.2,0,0,0,0,1071548.2,49390.387,2160332.2,3083149.8,2811974.5,1676526.4,4036443.2,3184337,0,941291.9
3232,399.2889956,30.706139,0,0,0,0,3095814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,253.1798917,18.328629,0,0,1212465.4,0,0,0,0,0,0,0,1221856.6,0,0,0,0,0,0,0,0
1714,331.2268398,16.918049,0,0,388584.3,0,0,0,0,0,0,0,448640.5,0,0,0,0,0,0,0,0
2254,294.2428151,22.55754,0,0,0,0,0,0,0,0,390280.97,0,0,0,0,1222490.9,666371.5,1014041.5,51231.152,952638.2,9054430
1884,645.3369806,18.695446,249978.36,512645.84,320973.8,301981.16,228953.2,457317.5,643950.6,542717.1,413187.84,312147.88,397122.2,901160.1,159649.97,0,53750.562,0,48964.773,312593.34,725722.4
2617,490.3163015,25.327248,801050,925550.94,822164.25,865277.9,709987.44,944025.5,1293345.6,1202711,732938.8,865989.8,846384.9,0,0,0,363443.78,156873.81,276147.7,709303.94,1298792.8
121,128.1072193,5.0169845,2791693.5,5262694.5,6133767.5,2497269.8,3834460.5,6097259,6144520,6272468.5,1576394.6,4797295,5859882.5,500840,631030.6,873095.56,1547891.9,1147585,1013013.8,1889982.2,3284355.8
2595,521.3848957,25.178385,0,0,0,0,0,0,958712.4,0,0,0,0,0,0,0,0,0,0,0,4022427.8
1030,165.0912538,11.10605,0,3750335,2828942,109030.67,269437.66,4330944,5170202,5506891,0,780293.3,1642299.1,0,0,0,0,0,0,204499.38,609314.5
2741,339.3004413,26.306633,0,0,0,0,0,0,0,0,0,0,0,0,0,271185.16,0,48170.176,0,96499.81,5922624
1650,375.1699946,16.499187,0,0,0,0,0,0,0,0,0,7.46E+07,0,0,0,0,0,0,0,0,0
2006,384.2743048,19.920311,0,0,1719022.9,363315.53,0,0,0,0,0,361131,2174078.2,0,0,598827.06,0,0,0,302534.78,0
2135,179.1067905,21.035585,0,730051.7,289614.4,0,0,774917.94,909078.8,826266.1,0,0,0,0,0,0,0,0,0,0,0
1386,290.1388765,14.656628,0,0,0,283003.78,0,0,0,0,0,0,0,292349.75,687465.94,53551.56,280178.12,387058,890922.2,565927.6,0
1066,221.1901892,11.375897,445369,751407.44,1075864.4,329554.8,568774.5,1015697.7,920092.25,988337.94,0,809484.2,953950.7,0,0,0,0,0,0,98643.14,621205.06
254,261.090599,6.693784,1032953.1,450332.06,312455.66,1374307,831714.06,253732.48,317810.38,390860.66,1043594,694113.2,428601.53,758219.75,932360.75,800220.4,1080741.1,1125009.5,1312982.4,1352148.5,0
633,229.1184953,8.673086,510933.34,51025.977,0,781028.44,371358.16,0,0,0,629011.4,132963.89,0,1072068.5,1518449.9,978877.9,966476.25,1076487.6,1610021.1,999075.1,0
2274,280.2635126,22.79109,559709.75,0,693004.2,775082.6,606292.7,812728.7,4885801.5,1305302.1,7153213,790489.9,872977,740105.7,1089841.2,1.73E+07,1.06E+07,1.47E+07,1332690.2,1.41E+07,9.30E+07
1003,206.0815285,10.858793,2546334.2,751465.06,1039191.9,3183759.5,2353597.2,797793.3,237894.47,504890.06,2384430.5,1982534.5,1587893.8,1086608.5,1221619.4,1504185.4,2235478.5,1992322,1988017.6,2799179,0
1226,305.1498097,12.775708,0,609781.44,584811.25,0,49667.312,757626.8,741128.94,849052,0,333653.3,505198.12,0,0,0,0,0,0,0,232895.3
2346,433.3140702,23.273607,0,874843.5,0,0,0,451227.94,1775526.6,1063381.6,0,0,0,749469.4,844598,0,0,0,0,0,3981933.5
2773,385.273622,26.573193,0,0,0,0,0,0,0,0,0,707961.4,0,0,0,0,0,0,0,0,0
520,178.0592926,7.995727,153563.78,208802.2,304604.06,116085.45,242765.23,803116.4,1326095.8,414392.7,56643.44,169673.4,245987.5,0,0,0,67421.734,51253.277,61658.516,78395.16,174491.31
1916,237.0869176,19.180796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256195.5,0
2199,266.248009,21.82502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955484.1
2529,423.229319,24.557913,0,0,0,0,0,0,0,0,0,2152420.5,0,0,0,0,0,0,0,0,0
1373,311.1602804,14.515404,529511.4,258656.56,226637.19,769622.6,503946.25,232111.25,326227.38,323287.44,564316.56,434453.62,259530.38,463009.44,591026.06,499450.34,642613.94,639544.5,687894.75,779305.2,104658.79
667,169.086122,8.902535,0,1103164.4,564218.44,0,0,813097.3,1226774.5,1242496.2,0,154973.64,276130.12,0,0,0,0,0,0,0,342736.47
387,120.0480756,7.403694,0,1286100.8,1124735,0,103942.375,1546613.9,1752296.1,1809374.2,0,505033.22,620272.1,0,0,0,0,0,0,0,297035.66
2164,332.2195849,21.287838,0,0,0,0,0,0,166030.25,0,321040,0,0,0,0,815046.94,573227.06,789599.9,0,576170.5,4465895.5
964,246.2429821,10.647529,1268935.2,0,0,2921632.2,2175486,0,0,0,3900607,915173.3,0,3353124,6154085.5,0,2655254.8,2915405,2272265,4003961.8,0
1933,235.1693936,19.385933,0,0,1158478.9,0,0,0,0,0,0,0,850952.6,0,0,0,0,0,0,0,0
636,183.1130839,8.643213,674218.75,366303.44,487617.72,875008.7,609434.9,492229.66,345805.7,0,638588,646959.75,0,727196.44,1053517.4,703425.44,727099.5,809386.7,1242804.2,788240.2,0
2615,515.2167792,25.316133,0,8780805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,514.3589675,16.057327,0,238305.06,0,0,0,0,609039.25,481235.8,0,0,0,0,0,0,0,0,0,0,831520.94
1958,278.1831831,19.525578,258752.94,0,214941.5,1188521.8,315906.97,293187.94,108672.81,289753.34,1555099.8,355209.5,310575.38,3054284.2,4998516.5,1612535.2,1802668.8,1238326.5,4583303.5,2245543.5,544670.94
2213,485.3953026,22.054602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566180
2470,318.2403541,24.076359,0,0,0,243157.12,0,534020.3,4046888.8,811489.5,5619935.5,0,0,678320.56,924757,1.09E+07,7850542,1.03E+07,1089084.4,8366733.5,2.81E+07
2565,443.1600939,24.885468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539963.44,0
2104,308.2197795,20.79905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058392
3041,336.3258252,28.6073,2800505.8,0,0,0,0,0,0,0,509537.53,335306.1,0,0,505667.7,0,0,0,0,0,0
2126,336.2508449,20.977346,0,0,0,0,0,0,0,0,53364.562,0,0,0,0,858571.56,383594.06,763325.44,0,455249.5,6285269
3268,549.415579,31.082417,0,0,0,0,0,724252.94,2455683.5,1373112.5,0,0,61082.18,0,0,0,0,0,0,0,6957115.5
1727,339.711844,17.087982,736862.4,700603.75,530831.06,714637,539178.25,582969.5,864721.25,745051.7,966197.1,656771.1,683947.1,450662.53,424405.56,185370.86,544427.6,426426.94,569479.8,722487.44,1246348
3224,736.2078908,30.614601,0,1126820.8,0,0,0,0,0,0,3487583.8,0,0,0,0,0,0,0,0,0,0
2580,613.4913545,25.051748,0,0,0,0,0,0,0,0,0,0,0,0,0,242440.75,0,162711.33,0,0,3059052.8
1123,186.1491069,11.991281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428610.5
1340,366.1086409,13.962867,4131740.5,1754760.1,1119447.6,6096765,3319388.5,794807.25,609964,788986.6,5239064.5,2362899.5,1554902.5,9182977,1.28E+07,8275812.5,7316973,8450881,1.28E+07,7590443,0
1392,309.1673352,14.711018,0,0,562092.75,0,0,0,0,0,0,0,529903.9,0,0,0,0,0,0,0,0
1240,341.2437424,12.883082,0,0,0,0,0,0,0,0,374749.84,0,0,376661.1,645349.75,372760.84,243011.19,272436.5,672909,544568.4,0
2154,225.1022954,21.277231,0,745391.3,1010691.7,0,0,1396336.5,796207.94,1181699,0,352821.22,615296.44,0,0,0,0,0,0,0,0
674,147.0653638,8.917476,0,808246.56,779435.1,0,0,1083411.5,1277702.8,1240857.2,0,217681.95,433271.4,0,0,0,0,0,0,0,0
2266,193.1225246,22.689947,0,581014.94,301486.34,0,0,713864.8,923042.7,958969.94,0,0,0,0,0,0,0,0,0,0,0
1071,307.1077849,11.416533,0,0,0,0,0,0,0,0,0,4353179.5,0,0,0,0,0,0,0,0,0
2017,289.2161841,19.934282,0,0,853500.9,0,0,0,0,0,0,0,937765.3,0,0,99456.76,0,0,0,0,0
904,279.0766851,10.293961,103411.6,0,0,337299.06,0,0,0,0,238795.89,0,0,557698.5,801471.2,529955.25,475405.6,524500.06,884971.25,486968.1,0
1117,274.1650992,11.867481,0,1499334.5,690972,0,0,1139158.1,1464735.2,1555629,0,151263.05,363120.97,0,0,0,0,0,0,0,674362.5
1545,278.1387968,16.000706,622215.2,601655,757524.5,634234.1,670825.2,779946.7,667157,787971.3,386811.16,710068.1,728293.44,0,0,0,108455.94,0,0,342051.2,111098.59
2096,268.2271293,20.720312,0,0,0,0,0,0,0,0,0,0,0,0,0,763221.06,324411.12,593780.25,0,515159.75,7827024.5
1664,375.2139713,16.525667,1210290.9,0,5637617.5,1625974.1,1128346.9,0,0,0,0,1096568.8,5889593.5,0,0,3115250.8,0,0,1106216.2,1744283,0
469,113.0601295,7.841451,0,2554536.8,1106700.8,0,0,2298377.8,2833994.8,2480741.5,0,51703.35,104282.055,0,0,0,0,0,0,0,0
328,379.1976763,7.0682206,264690.94,158491.67,0,448589.5,113243.41,0,48598.438,50135.137,348246.75,48077.17,0,610470.94,983845.2,569233,483279.56,615369.9,1052563.2,569034.7,0
2337,507.3772802,23.20779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355096.2
2444,371.219139,23.931149,2177812.5,0,9386755,2939517.8,2043222,0,0,0,0,2231596,9578500,0,0,4051164.8,221215.38,0,1899064.4,3039051.5,0
1302,301.1759927,13.539483,1013701.9,1039076.5,900196,1526762.8,980612.3,974457.6,1857033.4,1672475.5,811236.56,1567321.2,1252267.2,0,0,0,273594.53,0,0,842355.6,1017244.56
659,142.1227891,8.765019,734289,0,0,1459878.9,606855.8,0,414978.84,0,1572665.1,685346.8,549663.3,2778187.5,4536598.5,3812774.8,2399088.5,3298662.5,4337655.5,2858875.8,5335239.5
669,101.0238673,8.912412,0,1054354.8,964920.9,0,0,1366895.9,1514543.2,1460111.9,0,375900.56,575330.8,0,0,0,0,0,0,0,0
1306,268.0970132,13.59136,1110135.2,1496368.8,2406685.2,1045596.25,1363122.5,2541646.8,1642676.2,2242396,689136.9,1801289.9,2175521.2,383230.2,368193.88,305157.97,440190.22,329007.03,547503.25,767763.4,544429.7
614,197.1287193,8.531531,1058178.4,1014617.1,2380966,1358148.5,1067278.1,2501798.8,2997250,2854105.2,1011417,1074994.4,1048346.9,689247.8,952847.8,751716.4,1082047.6,1006335.9,1107736.6,1336424.8,495238.28
1778,291.216652,17.515495,0,1922483,871038.4,0,0,1899492.6,3232133.8,2816739.8,0,0,205690.19,1448113.1,0,0,0,0,0,0,1497320.2
2429,296.2584344,23.89194,0,0,0,0,0,0,1450807,0,1012385.75,0,0,0,0,3379606.8,1868921.8,2641943,0,2411240.2,2.96E+07
2915,486.3367305,27.731335,0,0,0,0,0,0,0,0,0,799587.4,0,0,0,0,0,0,0,0,0
2193,641.4500822,21.789385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570604.56
3030,491.3737209,28.497898,0,5757496,1018141.2,104335.47,0,3283122.5,1.01E+07,5409322,0,50960.82,1077129,0,0,0,0,0,0,0,2.17E+07
882,120.081156,10.1185255,2333166.5,1327182.8,1719809.5,2642723.2,2263100.8,1610482.1,1238050.6,1520351.9,1846992.9,2167024,1886517.8,293960.78,448173,642741.5,1459080.4,1209569.4,1200752.5,1971293.9,302283.94
960,246.0763463,10.593437,780240,237951.25,0,1563899.9,569081.7,0,242444.22,165353.45,1386258,411986.3,184212.97,2341876.5,3219947,2001836.4,2013099.2,2190481.8,3276086.5,1942244.5,58992.633
2663,184.1697702,25.784357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857068.2
2828,352.2456051,27.18165,1382200,0,401715.75,2241609.2,1108209.6,0,0,0,3003061,366437,633687.44,3662022.5,5963908,7079630,4182244,5085488.5,6414805.5,4697480,1.19E+07
503,253.1068758,7.9864864,0,1132380.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,462.3529834,27.280836,0,3579670.8,104550.61,0,0,1108514.8,6539293.5,3339996.8,0,0,325028.6,0,0,0,0,0,0,0,1.35E+07
1706,296.258575,16.792915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259010.4
935,316.1391724,10.437922,487088.28,233816.62,97434.42,773356.8,443276.3,48293.594,212393.52,110432.125,599608.4,331358.3,220898.95,557479.6,720911.94,517996.44,664946.9,676510.8,834954.6,822209.8,0
632,300.1345156,8.657684,471386.5,329444.38,488754.5,460560.66,488911.22,446406.22,180721.73,396392.9,240324.84,537401.44,549137.8,0,0,0,0,0,0,228018.62,0
2603,397.2373931,25.258661,0,0,0,0,0,0,0,0,0,1964432.5,0,0,0,0,0,0,0,0,0
2764,417.2611007,26.503017,0,711584,274022.1,0,0,682130.2,827834.1,919047.44,0,0,49520.164,0,0,0,0,0,0,0,48285.984
1462,219.1744263,15.36315,0,0,1319792.9,0,0,0,0,0,0,0,1251647.5,0,0,0,0,0,0,0,0
426,111.0443495,7.601389,0,2981412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,426.2996812,28.996326,0,0,0,0,0,0,0,0,0,740290.06,0,0,0,0,0,0,0,0,0
1185,365.1708235,12.427359,683574.2,48142.586,0,1311562,503830.66,0,0,0,882323.44,338760.47,52011.938,588264.7,896729.2,664296.7,1022007.3,894019.1,1572953.6,1624133.9,0
2454,492.3639631,23.926697,0,0,0,0,0,0,857187.4,0,0,0,0,0,0,0,0,0,0,0,3302190.8
2319,237.1848705,23.075773,9243286,0,1.13E+08,1.56E+07,1.11E+07,0,0,0,1631394.9,2.26E+07,1.10E+08,0,0,2.46E+07,2038074.8,605549.6,9477552,1.95E+07,525991.3
274,180.1384393,6.809714,370365,1922842.5,1982673.6,468734.78,555646.9,2419398,2821095.2,2832385.8,233366.27,959399.3,1470316.9,0,0,0,237371.55,50829.195,52213.395,473218.4,622628
2888,637.450064,27.569601,0,0,0,0,0,0,959365.4,0,0,0,0,0,0,0,0,0,0,0,3534276.8
623,165.0758643,8.575723,0,3332524.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,283.2743372,28.358013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314225.2
1072,329.0898668,11.416533,0,0,0,0,0,0,0,0,0,490074.12,0,0,0,0,0,0,0,0,0
3310,191.1429422,31.794373,993359,0,0,662781.94,0,0,0,0,1377165.9,0,0,0,1647933,0,0,0,423324.62,0,0
1189,146.0601285,12.43297,4650793.5,2217980,5239294,6012946.5,5694186.5,4241141,1627841.9,2503543.2,3371193.5,5432451.5,4446790.5,235335.53,342684.06,1077610.5,1840556.4,1216916.4,952988.44,3146799,0
1517,271.1158902,15.82099,0,1376324.6,1078489.8,154469.31,219524.73,1605626.9,1798268.4,1882096,0,466563.66,761176.5,2272957.2,375906.34,0,0,0,0,111129.125,937465.25
2797,512.3732923,26.934233,0,0,0,0,0,0,0,0,0,2242940.5,0,0,0,0,0,0,0,0,0
1493,404.3372669,15.603914,1022761.6,1585932.4,337732.38,1358741,842539.2,691910.9,2217318.5,1293748.4,1151152.9,744512.94,296996.97,1266246.2,1870194.6,1259462.5,1405426.1,1490418,1847313.5,1625770,3147740.8
1613,129.0546328,16.327276,0,3606362.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,338.1111148,9.596092,106064.93,145514.2,0,231475.67,48638.375,0,0,0,227995.1,0,0,451100.44,555694.7,477037.66,367332.38,448810.6,502905.34,293263.56,0
1647,589.3708523,16.511648,212852.84,454331.7,108376.88,284963,0,159368.06,467899.84,373675.28,339371.66,167066.83,299279.47,221206.56,230133.81,0,102834.414,0,319475.62,324479.66,1091518.9
1237,268.0969915,12.874906,1211514.6,208784.89,560520.06,1759971.5,1170977,343206.75,0,152316.67,1227516.5,992224.06,808424.75,589079.9,753858.06,852810.06,1183170.8,1039357.44,1164185.5,1428004.6,0
1640,427.1860023,16.407837,0,1.44E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,209.0447757,9.542581,0,0,0,0,0,0,0,0,0,0,0,268884.25,560950.3,255897.05,105888.57,232687.12,510479.53,159139.9,0
2822,269.2586361,27.172113,0,0,0,424218.53,0,0,0,0,825289.06,0,0,1001905,1683426.2,1790238.8,1127699.8,1481525.9,1501689,1407669.9,5413986
1261,162.0914952,13.061072,0,925553.94,969700.9,0,0,1347289.2,1190481.6,1425176,0,353519.84,483034.8,0,0,0,0,0,0,0,0
1598,147.0650635,16.31581,0,1.09E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,368.2433601,19.696507,0,0,470508.78,0,0,0,0,0,0,0,537014.1,0,0,0,0,0,0,0,0
127,191.0703563,5.044194,2216040.2,1.07E+07,1.77E+07,1698354.5,4557594,2.12E+07,1.34E+07,1.78E+07,703656.2,7696684.5,1.44E+07,0,0,168026.39,678683.6,396378.38,249990.31,1156596,954158.94
875,199.1078883,10.020771,466248.97,0,0,730235.6,388774.9,0,0,0,601733.7,232384.56,0,548746.8,781980,649966.94,694389.44,745264.5,1031686.2,796994,0
1555,329.186046,16.101562,0,0,0,156188.92,0,0,0,0,464699.53,0,0,0,0,364349.06,228954.42,0,0,561640.2,0
3092,540.3678414,29.044725,0,0,0,0,0,0,0,0,0,2342635.5,0,0,0,0,0,0,0,0,0
936,284.1030839,10.448055,106001.44,0,0,394400,48850.33,0,0,0,247617.34,0,0,375418.97,645856.75,346643.72,366103.94,437672.56,682900.25,461730,0
1560,154.1227464,16.116117,825337.6,3717798,4345475,882998,1357789.6,5426635,4664903.5,5433395.5,427556.88,2137556.2,2954387.5,5768584.5,697630.06,0,430920.44,237844.4,169978.19,825949.5,678784.6
1944,223.2056598,19.458696,862663.5,4022413.5,4208528.5,858604.44,1240029,5418763,5926908.5,5991008.5,604655.25,2289579.8,2935803,6342116.5,2303871.2,0,505265.3,246180.17,277388.75,865332.5,3272352
3243,519.3867864,30.839163,0,862156.7,0,0,0,162523.1,2681471.8,906802.5,0,0,0,0,0,0,0,0,0,0,4144228
1528,269.1018827,15.906052,0,774379.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,565.4110477,24.911541,0,0,0,0,0,0,735963.56,0,0,0,0,0,0,0,0,0,0,0,3235486.2
2699,156.1383966,26.074303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385842.2
282,252.086829,6.880222,401528.75,0,0,628687.3,244633.42,0,0,0,476557.56,55850.82,0,252877.7,503403.66,394613.78,517274.78,509073.06,681450.4,593764.9,0
2139,252.2323212,21.09791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732510.7
2670,376.2845744,25.836924,0,1517929.6,839114.6,0,101240.13,1402146.6,2283429.2,2122397.2,0,513726.66,659074.56,0,0,0,0,0,0,100687.375,1965483
2738,172.1332824,26.317352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298151.5
3199,399.2889959,30.227388,0,0,0,0,0,0,0,0,0,2152853.5,0,0,0,0,0,0,0,0,0
375,114.0917931,7.324315,0,295224.03,103909.04,0,0,273237.75,723702.4,285117.28,0,48507.22,51700.59,0,0,0,0,0,0,0,1291546.6
158,151.0391532,5.534631,168984.25,0,0,723936.75,54787.594,0,0,0,348658.94,0,0,411500.38,680188.56,523350.38,531896.1,565185.75,951219.1,885978.3,0
2333,312.2533373,23.184443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145231.2
1385,132.1020904,14.643629,671422.2,818685.5,946528.44,705865.56,693044.7,981226.7,1052330,1018716.44,437427,805981.25,920459.5,50896.445,0,53186.973,395003.3,222830.7,274434.5,488858.62,728174.8
2576,334.2142203,25.05282,0,0,0,0,0,0,0,0,319158.6,0,0,0,0,901623.75,673014.6,864464.5,0,683546.06,2263679.2
450,218.1387843,7.6553826,0,100485.44,433143.9,0,0,539011.06,622950.3,522595.94,0,51349.734,297706.56,0,0,0,0,0,0,0,699670.5
1488,625.3920939,15.609596,0,836152.94,0,48289.984,0,0,1004954.9,159794,671968,0,0,0,0,0,0,0,105260.17,154518.11,2927669
1920,586.4164432,19.203955,0,451076.12,0,0,0,285201.94,1052153.4,658085.94,0,0,0,722042.75,0,0,0,0,0,0,1576616.5
